player_display_name,position,team,opponent_team,stat,pp_line,player_id,player_name,season,week,completions,attempts,passing_yards,passing_tds,interceptions,sacks,carries,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,target_share,wopr,fantasy_points,opponent_team,pp_delta,team_long,spread,over_under
Mike Evans,WR,TB,ATL,receiving_yards,63.5,00-0031408,M.Evans,2021.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,75.0,2.0,161.0,0.25714287,0.70771426,19.5,ATL,11.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,LA,receiving_yards,63.5,00-0031408,M.Evans,2021.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,106.0,0.0,135.0,0.18518518,0.52323234,10.6,LA,42.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,NE,receiving_yards,63.5,00-0031408,M.Evans,2021.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,75.0,0.0,129.0,0.27906978,0.61533666,7.5,NE,11.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,MIA,receiving_yards,63.5,00-0031408,M.Evans,2021.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,113.0,2.0,165.0,0.1904762,0.5429526,23.3,MIA,49.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,PHI,receiving_yards,63.5,00-0031408,M.Evans,2021.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,27.0,0.0,76.0,0.0952381,0.330843,2.7,PHI,-36.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,CHI,receiving_yards,63.5,00-0031408,M.Evans,2021.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,76.0,3.0,99.0,0.25641027,0.6252404,25.6,CHI,12.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,NO,receiving_yards,63.5,00-0031408,M.Evans,2021.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,48.0,1.0,114.0,0.09756097,0.38104734,10.8,NO,-15.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,WAS,receiving_yards,63.5,00-0031408,M.Evans,2021.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,62.0,1.0,42.0,0.09090909,0.29029033,12.2,WAS,-1.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,NYG,receiving_yards,63.5,00-0031408,M.Evans,2021.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,6.0,11.0,73.0,1.0,91.0,0.23404256,0.5357015,14.3,NYG,9.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,IND,receiving_yards,63.5,00-0031408,M.Evans,2021.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,16.0,0.0,18.0,0.1764706,0.33033088,1.6,IND,-47.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,ATL,receiving_yards,63.5,00-0031408,M.Evans,2021.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,99.0,0.0,133.0,0.19607843,0.58146334,9.9,ATL,35.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,BUF,receiving_yards,63.5,00-0031408,M.Evans,2021.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,91.0,1.0,81.0,0.13043478,0.35905275,15.1,BUF,27.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,NO,receiving_yards,63.5,00-0031408,M.Evans,2021.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,14.0,0.020833334,0.055811405,1.4,NO,-49.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,NYJ,receiving_yards,63.5,00-0031408,M.Evans,2021.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,47.0,1.0,137.0,0.14285715,0.40343758,10.7,NYJ,-16.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,CAR,receiving_yards,63.5,00-0031408,M.Evans,2021.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,89.0,2.0,56.0,0.18421052,0.41434395,20.9,CAR,25.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,PHI,receiving_yards,63.5,00-0031408,M.Evans,2021.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,117.0,1.0,79.0,0.2777778,0.7381783,17.7,PHI,53.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,LA,receiving_yards,63.5,00-0031408,M.Evans,2021.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,119.0,1.0,171.0,0.3018868,0.7385104,17.9,LA,55.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,DAL,receiving_yards,63.5,00-0031408,M.Evans,2022.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,71.0,1.0,90.0,0.25925925,0.5954463,13.1,DAL,7.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,NO,receiving_yards,63.5,00-0031408,M.Evans,2022.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,61.0,0.0,61.0,0.121212125,0.32136068,6.1,NO,-2.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,KC,receiving_yards,63.5,00-0031408,M.Evans,2022.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,103.0,2.0,125.0,0.1923077,0.55686647,22.3,KC,39.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,ATL,receiving_yards,63.5,00-0031408,M.Evans,2022.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,81.0,0.0,105.0,0.16,0.45242774,8.1,ATL,17.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,PIT,receiving_yards,63.5,00-0031408,M.Evans,2022.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,42.0,0.0,33.0,0.10810811,0.24495786,4.2,PIT,-21.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,CAR,receiving_yards,63.5,00-0031408,M.Evans,2022.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,96.0,0.0,217.0,0.3125,0.8918698,9.6,CAR,32.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,BAL,receiving_yards,63.5,00-0031408,M.Evans,2022.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,123.0,0.0,184.0,0.26190478,0.8324476,12.3,BAL,59.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,LA,receiving_yards,63.5,00-0031408,M.Evans,2022.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,40.0,0.0,73.0,0.2,0.48581818,4.0,LA,-23.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,SEA,receiving_yards,63.5,00-0031408,M.Evans,2022.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,54.0,0.0,60.0,0.20689656,0.47126436,5.4,SEA,-9.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,CLE,receiving_yards,63.5,00-0031408,M.Evans,2022.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,31.0,0.0,168.0,0.21428572,0.663289,3.1,CLE,-32.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,NO,receiving_yards,63.5,00-0031408,M.Evans,2022.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,59.0,0.0,56.0,0.0754717,0.24006839,5.9,NO,-4.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,SF,receiving_yards,63.5,00-0031408,M.Evans,2022.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,44.0,0.0,85.0,0.1764706,0.4417892,4.4,SF,-19.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,CIN,receiving_yards,63.5,00-0031408,M.Evans,2022.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,83.0,0.0,119.0,0.21428572,0.59013826,8.3,CIN,19.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,ARI,receiving_yards,63.5,00-0031408,M.Evans,2022.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,29.0,0.0,81.0,0.16666667,0.49977973,2.9,ARI,-34.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,CAR,receiving_yards,63.5,00-0031408,M.Evans,2022.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,207.0,3.0,220.0,0.2857143,0.88284874,38.7,CAR,143.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,DAL,receiving_yards,63.5,00-0031408,M.Evans,2022.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,74.0,0.0,145.0,0.18032786,0.549338,9.4,DAL,10.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,MIN,receiving_yards,63.5,00-0031408,M.Evans,2023.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,66.0,1.0,120.0,0.3125,0.81875,12.6,MIN,2.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,CHI,receiving_yards,63.5,00-0031408,M.Evans,2023.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,171.0,1.0,111.0,0.25,0.68333334,23.1,CHI,107.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,PHI,receiving_yards,63.5,00-0031408,M.Evans,2023.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,60.0,1.0,149.0,0.4,0.99507576,12.0,PHI,-3.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,NO,receiving_yards,63.5,00-0031408,M.Evans,2023.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,40.0,0.0,40.0,0.1,0.30135134,4.0,NO,-23.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,DET,receiving_yards,63.5,00-0031408,M.Evans,2023.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,49.0,0.0,127.0,0.27027026,0.6060826,4.9,DET,-14.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,ATL,receiving_yards,63.5,00-0031408,M.Evans,2023.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,82.0,1.0,87.0,0.19512194,0.49235505,14.2,ATL,18.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,BUF,receiving_yards,63.5,00-0031408,M.Evans,2023.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,39.0,1.0,98.0,0.15384616,0.5051692,9.9,BUF,-24.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,HOU,receiving_yards,63.5,00-0031408,M.Evans,2023.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,87.0,0.0,82.0,0.16666667,0.46742424,8.7,HOU,23.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,TEN,receiving_yards,63.5,00-0031408,M.Evans,2023.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,143.0,1.0,190.0,0.3448276,0.8983302,20.3,TEN,79.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,SF,receiving_yards,63.5,00-0031408,M.Evans,2023.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,43.0,1.0,174.0,0.27906978,0.7626724,10.3,SF,-20.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,IND,receiving_yards,63.5,00-0031408,M.Evans,2023.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,70.0,2.0,121.0,0.3,0.8495283,19.0,IND,6.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,CAR,receiving_yards,63.5,00-0031408,M.Evans,2023.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,162.0,1.0,212.0,0.44444445,1.1564356,22.2,CAR,98.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,ATL,receiving_yards,63.5,00-0031408,M.Evans,2023.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,8.0,0.0,72.0,0.20689656,0.4884367,0.8,ATL,-55.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,GB,receiving_yards,63.5,00-0031408,M.Evans,2023.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,57.0,1.0,57.0,0.22222222,0.50312054,11.7,GB,-6.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,JAX,receiving_yards,63.5,00-0031408,M.Evans,2023.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,86.0,2.0,78.0,0.25714287,0.6241422,20.6,JAX,22.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,NO,receiving_yards,63.5,00-0031408,M.Evans,2023.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,70.0,0.0,71.0,0.121212125,0.3555944,7.0,NO,6.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,CAR,receiving_yards,63.5,00-0031408,M.Evans,2023.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,22.0,0.0,117.0,0.2580645,0.7269308,2.2,CAR,-41.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,PHI,receiving_yards,63.5,00-0031408,M.Evans,2023.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,48.0,0.0,134.0,0.2,0.59221184,4.8,PHI,-15.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,DET,receiving_yards,63.5,00-0031408,M.Evans,2023.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,147.0,1.0,178.0,0.30769232,0.848495,20.7,DET,83.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,WAS,receiving_yards,63.5,00-0031408,M.Evans,2024.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,61.0,2.0,64.0,0.2,0.62,18.1,WAS,-2.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,DET,receiving_yards,63.5,00-0031408,M.Evans,2024.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,42.0,0.0,43.0,0.31578946,0.67171055,4.2,DET,-21.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,DEN,receiving_yards,63.5,00-0031408,M.Evans,2024.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,17.0,0.0,30.0,0.09375,0.33506945,1.7,DEN,-46.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,PHI,receiving_yards,63.5,00-0031408,M.Evans,2024.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,94.0,1.0,145.0,0.29787233,0.7829012,15.4,PHI,30.5,Buccaneers,-2.5,42.0
Mike Evans,WR,TB,ATL,receiving_yards,63.5,00-0031408,M.Evans,2024.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,62.0,2.0,62.0,0.29166666,0.7961777,18.2,ATL,-1.5,Buccaneers,-2.5,42.0
Jayden Reed,WR,GB,CHI,receiving_yards,65.5,00-0039146,J.Reed,2023.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,2.0,5.0,48.0,0.0,93.0,0.18518518,0.514505,4.6,CHI,-17.5,Packers,-5.0,49.5
Jayden Reed,WR,GB,ATL,receiving_yards,65.5,00-0039146,J.Reed,2023.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,37.0,2.0,61.0,0.32,0.67321265,15.7,ATL,-28.5,Packers,-5.0,49.5
Jayden Reed,WR,GB,NO,receiving_yards,65.5,00-0039146,J.Reed,2023.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,63.0,0.0,97.0,0.1627907,0.3760307,6.3,NO,-2.5,Packers,-5.0,49.5
Jayden Reed,WR,GB,DET,receiving_yards,65.5,00-0039146,J.Reed,2023.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,55.0,0.0,90.0,0.14705883,0.40977743,7.5,DET,-10.5,Packers,-5.0,49.5
Jayden Reed,WR,GB,LV,receiving_yards,65.5,00-0039146,J.Reed,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,32.0,0.06896552,0.19562934,0.7,LV,-58.5,Packers,-5.0,49.5
Jayden Reed,WR,GB,DEN,receiving_yards,65.5,00-0039146,J.Reed,2023.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,21.0,1.0,35.0,0.125,0.29835972,8.1,DEN,-44.5,Packers,-5.0,49.5
Jayden Reed,WR,GB,MIN,receiving_yards,65.5,00-0039146,J.Reed,2023.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,83.0,0.0,97.0,0.15,0.4110274,8.3,MIN,17.5,Packers,-5.0,49.5
Jayden Reed,WR,GB,LA,receiving_yards,65.5,00-0039146,J.Reed,2023.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,3.0,3.0,19.0,0.0,13.0,0.12,0.23229885,4.0,LA,-46.5,Packers,-5.0,49.5
Jayden Reed,WR,GB,PIT,receiving_yards,65.5,00-0039146,J.Reed,2023.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,84.0,1.0,60.0,0.13513513,0.3174568,14.4,PIT,18.5,Packers,-5.0,49.5
Jayden Reed,WR,GB,LAC,receiving_yards,65.5,00-0039146,J.Reed,2023.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,46.0,1.0,4.0,6.0,46.0,0.0,30.0,0.15789473,0.314048,15.2,LAC,-19.5,Packers,-5.0,49.5
Jayden Reed,WR,GB,DET,receiving_yards,65.5,00-0039146,J.Reed,2023.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,4.0,8.0,34.0,1.0,64.0,0.26666668,0.55135137,11.0,DET,-31.5,Packers,-5.0,49.5
Jayden Reed,WR,GB,KC,receiving_yards,65.5,00-0039146,J.Reed,2023.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,16.0,0.0,31.0,0.14285715,0.2955591,1.6,KC,-49.5,Packers,-5.0,49.5
Jayden Reed,WR,GB,NYG,receiving_yards,65.5,00-0039146,J.Reed,2023.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,38.0,1.0,8.0,10.0,27.0,0.0,8.0,0.2631579,0.42007622,12.5,NYG,-38.5,Packers,-5.0,49.5
Jayden Reed,WR,GB,TB,receiving_yards,65.5,00-0039146,J.Reed,2023.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,52.0,1.0,58.0,0.22222222,0.5068376,11.2,TB,-13.5,Packers,-5.0,49.5
Jayden Reed,WR,GB,MIN,receiving_yards,65.5,00-0039146,J.Reed,2023.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,89.0,2.0,144.0,0.23529412,0.63529414,20.9,MIN,23.5,Packers,-5.0,49.5
Jayden Reed,WR,GB,CHI,receiving_yards,65.5,00-0039146,J.Reed,2023.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,112.0,0.0,57.0,0.125,0.36804298,11.2,CHI,46.5,Packers,-5.0,49.5
Jayden Reed,WR,GB,DAL,receiving_yards,65.5,00-0039146,J.Reed,2023.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,26.0,0.14285715,0.2923973,0.0,DAL,-65.5,Packers,-5.0,49.5
Jayden Reed,WR,GB,SF,receiving_yards,65.5,00-0039146,J.Reed,2023.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,4.0,4.0,35.0,0.0,15.0,0.121212125,0.23622233,4.4,SF,-30.5,Packers,-5.0,49.5
Jayden Reed,WR,GB,PHI,receiving_yards,65.5,00-0039146,J.Reed,2024.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,1.0,4.0,6.0,138.0,1.0,104.0,0.1875,0.54032475,29.1,PHI,72.5,Packers,-5.0,49.5
Jayden Reed,WR,GB,IND,receiving_yards,65.5,00-0039146,J.Reed,2024.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,0.0,2.0,2.0,9.0,0.0,-3.0,0.15384616,0.2048433,4.6,IND,-56.5,Packers,-5.0,49.5
Jayden Reed,WR,GB,TEN,receiving_yards,65.5,00-0039146,J.Reed,2024.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,4.0,6.0,50.0,0.0,-6.0,0.31578946,0.44234094,6.9,TEN,-15.5,Packers,-5.0,49.5
Jayden Reed,WR,GB,MIN,receiving_yards,65.5,00-0039146,J.Reed,2024.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,8.0,139.0,1.0,91.0,0.14814815,0.33319783,20.1,MIN,73.5,Packers,-5.0,49.5
Jayden Reed,WR,GB,LA,receiving_yards,65.5,00-0039146,J.Reed,2024.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,4.0,6.0,78.0,0.0,75.0,0.24,0.60647887,9.7,LA,12.5,Packers,-5.0,49.5
James Conner,RB,ARI,CLE,rushing_yards,67.5,00-0033553,J.Conner,2018.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,135.0,2.0,5.0,6.0,57.0,0.0,-6.0,0.14634146,0.20851743,29.2,CLE,67.5,Cardinals,5.5,49.5
James Conner,RB,ARI,KC,rushing_yards,67.5,00-0033553,J.Conner,2018.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,1.0,5.0,5.0,48.0,0.0,-3.0,0.083333336,0.121089384,14.5,KC,-50.5,Cardinals,5.5,49.5
James Conner,RB,ARI,TB,rushing_yards,67.5,00-0033553,J.Conner,2018.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,61.0,0.0,5.0,6.0,34.0,0.0,7.0,0.16216215,0.2633252,9.5,TB,-6.5,Cardinals,5.5,49.5
James Conner,RB,ARI,BAL,rushing_yards,67.5,00-0033553,J.Conner,2018.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,0.0,3.0,7.0,25.0,0.0,7.0,0.1521739,0.24288774,6.4,BAL,-48.5,Cardinals,5.5,49.5
James Conner,RB,ARI,ATL,rushing_yards,67.5,00-0033553,J.Conner,2018.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,110.0,2.0,4.0,4.0,75.0,0.0,-2.0,0.13793103,0.20091365,30.5,ATL,42.5,Cardinals,5.5,49.5
James Conner,RB,ARI,CIN,rushing_yards,67.5,00-0033553,J.Conner,2018.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,111.0,2.0,4.0,7.0,18.0,0.0,-8.0,0.15555556,0.21831992,24.9,CIN,43.5,Cardinals,5.5,49.5
James Conner,RB,ARI,CLE,rushing_yards,67.5,00-0033553,J.Conner,2018.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,146.0,2.0,5.0,6.0,66.0,0.0,-1.0,0.18181819,0.27027112,33.2,CLE,78.5,Cardinals,5.5,49.5
James Conner,RB,ARI,BAL,rushing_yards,67.5,00-0033553,J.Conner,2018.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,107.0,0.0,7.0,9.0,56.0,1.0,-13.0,0.19565217,0.26177093,22.3,BAL,39.5,Cardinals,5.5,49.5
James Conner,RB,ARI,CAR,rushing_yards,67.5,00-0033553,J.Conner,2018.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,65.0,1.0,1.0,1.0,8.0,0.0,0.0,0.037037037,0.055555556,13.3,CAR,-2.5,Cardinals,5.5,49.5
James Conner,RB,ARI,JAX,rushing_yards,67.5,00-0033553,J.Conner,2018.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,0.0,6.0,9.0,24.0,0.0,21.0,0.2,0.3379845,4.9,JAX,-42.5,Cardinals,5.5,49.5
James Conner,RB,ARI,DEN,rushing_yards,67.5,00-0033553,J.Conner,2018.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,53.0,0.0,4.0,4.0,42.0,0.0,-16.0,0.06896552,0.076064415,7.5,DEN,-14.5,Cardinals,5.5,49.5
James Conner,RB,ARI,LAC,rushing_yards,67.5,00-0033553,J.Conner,2018.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,60.0,2.0,3.0,4.0,14.0,0.0,-10.0,0.08888889,0.114716314,19.4,LAC,-7.5,Cardinals,5.5,49.5
James Conner,RB,ARI,CIN,rushing_yards,67.5,00-0033553,J.Conner,2018.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,64.0,0.0,3.0,3.0,30.0,0.0,6.0,0.06666667,0.11627907,9.4,CIN,-3.5,Cardinals,5.5,49.5
James Conner,RB,ARI,NE,rushing_yards,67.5,00-0033553,J.Conner,2019.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,21.0,0.0,4.0,4.0,44.0,0.0,3.0,0.08510638,0.1321757,6.5,NE,-46.5,Cardinals,5.5,49.5
James Conner,RB,ARI,SEA,rushing_yards,67.5,00-0033553,J.Conner,2019.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,33.0,1.0,3.0,4.0,12.0,0.0,-11.0,0.11764706,0.14696868,10.5,SEA,-34.5,Cardinals,5.5,49.5
James Conner,RB,ARI,SF,rushing_yards,67.5,00-0033553,J.Conner,2019.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,43.0,0.0,4.0,4.0,14.0,0.0,-6.0,0.15384616,0.20384616,3.7,SF,-24.5,Cardinals,5.5,49.5
