player,team,position,spread,over_under,market,ud_line,pp_line,ud_delta,pp_delta,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,racr,target_share,air_yards_share,wopr,fantasy_points,team_long
Jahmyr Gibbs,DET,RB,-3,52.5,rushing_yards,,55.5,,12.5,2023,7,REG,BAL,0,0,0,0,0,0,0,0,,0,,,11,68,1,3,1.2486157,9,10,58,0,4,57,3,-0.54444987,14.5,0.20408164,0.011142061,0.3139219,18.6,Lions
Jahmyr Gibbs,DET,RB,-3,52.5,rushing_yards,,55.5,,96.5,2023,8,REG,LV,0,0,0,0,0,0,0,0,,0,,,26,152,1,5,-0.23376708,5,5,37,0,-7,44,4,2.462091,-5.285714,0.14705883,-0.04605263,0.1883514,24.9,Lions
Jahmyr Gibbs,DET,RB,-3,52.5,rushing_yards,,55.5,,21.5,2023,10,REG,LAC,0,0,0,0,0,0,0,0,,0,,,14,77,2,4,4.200145,3,5,35,0,6,36,2,-1.1096256,5.8333335,0.15625,0.024590164,0.2515881,23.2,Lions
Jahmyr Gibbs,DET,RB,-3,52.5,rushing_yards,,55.5,,-19.5,2023,11,REG,CHI,0,0,0,0,0,0,0,0,,0,,,8,36,1,3,2.7578084,6,6,59,0,11,48,3,3.1637309,5.3636365,0.1875,0.046413504,0.31373945,15.5,Lions
Jahmyr Gibbs,DET,RB,-3,52.5,rushing_yards,,55.5,,-1.5,2023,12,REG,GB,0,0,0,0,0,0,0,0,,0,,,11,54,0,2,-0.9222726,4,8,19,0,15,12,1,-1.9323195,1.2666667,0.1904762,0.049668875,0.3204825,7.3,Lions
Jahmyr Gibbs,DET,RB,-3,52.5,rushing_yards,,55.5,,4.5,2023,13,REG,NO,0,0,0,0,0,0,0,0,,0,,,8,60,0,1,1.5078913,1,2,-6,0,-10,2,0,-2.4196222,0.6,0.08,-0.05586592,0.08089385,5.4,Lions
Jahmyr Gibbs,DET,RB,-3,52.5,rushing_yards,,55.5,,10.5,2023,14,REG,CHI,0,0,0,0,0,0,0,0,,0,,,11,66,1,3,-1.1057469,3,4,16,0,-8,20,1,-0.498109,-2,0.11764706,-0.03305785,0.15333009,14.2,Lions
Jahmyr Gibbs,DET,RB,-3,52.5,rushing_yards,,55.5,,44.5,2023,15,REG,DEN,0,0,0,0,0,0,0,0,,0,,,11,100,1,5,4.963336,2,2,8,1,3,5,1,1.4521976,2.6666667,0.0625,0.010638298,0.10119681,22.8,Lions
Jahmyr Gibbs,DET,RB,-3,52.5,rushing_yards,,55.5,,24.5,2023,16,REG,MIN,0,0,0,0,0,0,0,0,,0,,,15,80,2,3,-2.7364345,4,7,20,0,-20,34,1,-0.6879513,-1,0.17948718,-0.15037593,0.16396761,20,Lions
Jahmyr Gibbs,DET,RB,-3,52.5,rushing_yards,,55.5,,-12.5,2023,17,REG,DAL,0,0,0,0,0,0,0,0,,0,,,15,43,0,3,-7.6979237,1,3,0,0,-8,5,0,-3.3018014,0,0.09375,-0.032520324,0.11786077,4.3,Lions
Jahmyr Gibbs,DET,RB,-3,52.5,rushing_yards,,55.5,,-25.5,2023,18,REG,MIN,0,0,0,0,0,0,0,0,,0,,,13,30,1,2,-1.9747901,0,1,0,0,4,0,0,-0.42501166,0,0.032258064,0.016064256,0.059632078,9,Lions
Jahmyr Gibbs,DET,RB,-3,52.5,rushing_yards,,55.5,,-30.5,2023,19,POST,LA,0,0,0,0,0,0,0,0,,0,,,8,25,1,2,-1.0297453,4,4,43,0,-15,58,2,1.5097222,-2.8666666,0.15384616,-0.10869565,0.15468228,12.8,Lions
Jahmyr Gibbs,DET,RB,-3,52.5,rushing_yards,,55.5,,18.5,2023,20,POST,TB,0,0,0,0,0,0,0,0,,0,,,9,74,1,2,4.330291,4,4,40,0,3,37,2,1.3048875,13.333333,0.0952381,0.011952192,0.15122367,17.4,Lions
Jahmyr Gibbs,DET,RB,-3,52.5,rushing_yards,,55.5,,-10.5,2023,21,POST,SF,0,0,0,0,0,0,0,0,,0,,,12,45,1,4,-4.027813,3,6,11,0,16,18,0,-2.6870677,0.6875,0.15,0.043126684,0.25518867,9.6,Lions
Jahmyr Gibbs,DET,RB,-3,52.5,rushing_yards,,55.5,,-15.5,2024,1,REG,LA,0,0,0,0,0,0,0,0,,0,,,11,40,1,3,1.7540249,4,6,34,0,1,54,2,0.50379986,34,0.21428572,0.005347594,0.3251719,13.4,Lions
Jahmyr Gibbs,DET,RB,-3,52.5,rushing_yards,,55.5,,28.5,2024,2,REG,TB,0,0,0,0,0,0,0,0,,0,,,13,84,0,3,2.7636359,7,7,22,0,-8,30,2,-5.68248,-2.75,0.13207547,-0.021052632,0.18337637,10.6,Lions
Jahmyr Gibbs,DET,RB,-3,52.5,rushing_yards,,55.5,,27.5,2024,3,REG,ARI,0,0,0,0,0,0,0,0,,0,,,16,83,0,4,0.84314066,0,0,0,0,0,0,0,,,,,,8.3,Lions
Jahmyr Gibbs,DET,RB,-3,52.5,rushing_yards,,55.5,,22.5,2024,4,REG,SEA,0,0,0,0,0,0,0,0,,0,,,14,78,2,5,3.9664328,0,0,0,0,0,0,0,,,,,,19.8,Lions
Jake Ferguson,DAL,TE,3.5,52.5,recieving_yards,,50.5,,,2023,1,REG,NYG,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,7,11,0,28,9,0,-4.702656,0.39285713,0.28,0.15469614,0.5282873,1.1,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,recieving_yards,,50.5,,,2023,2,REG,NYJ,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,4,11,1,1,13,2,0.10078335,11,0.10810811,0.005847953,0.16625573,7.1,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,recieving_yards,,50.5,,,2023,3,REG,ARI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,7,48,0,29,33,1,1.1053758,1.6551725,0.1891892,0.15343915,0.39119118,4.8,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,recieving_yards,,50.5,,,2023,4,REG,NE,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,7,7,77,0,52,25,5,5.7300396,1.4807693,0.19444445,0.2290749,0.4520191,7.7,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,recieving_yards,,50.5,,,2023,5,REG,SF,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,3,28,0,5,23,1,1.4502876,5.6,0.115384616,0.016393442,0.18455233,2.8,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,recieving_yards,,50.5,,,2023,6,REG,LAC,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,1,15,0,9,6,0,1.6632324,1.6666666,0.033333335,0.033962265,0.073773585,1.5,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,recieving_yards,,50.5,,,2023,8,REG,LA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,4,47,1,24,23,3,3.38531,1.9583334,0.11764706,0.081911266,0.23380847,10.7,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,recieving_yards,,50.5,,,2023,9,REG,PHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,7,10,91,1,75,42,5,7.854392,1.2133334,0.22727273,0.17857143,0.4659091,15.1,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,recieving_yards,,50.5,,,2023,10,REG,NYG,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,7,26,1,34,7,2,-9.23112,0.7647059,0.1590909,0.074074075,0.2904882,8.6,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,recieving_yards,,50.5,,,2023,11,REG,CAR,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,5,32,0,12,11,2,1.7927489,2.6666667,0.125,0.047244094,0.22057086,3.2,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,recieving_yards,,50.5,,,2023,12,REG,WAS,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,3,35,0,72,7,1,0.6435895,0.4861111,0.09375,0.15319149,0.24785905,3.5,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,recieving_yards,,50.5,,,2023,13,REG,SEA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,8,77,1,21,60,5,8.361645,3.6666667,0.2,0.09170306,0.36419213,13.7,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,recieving_yards,,50.5,,,2023,14,REG,PHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,8,72,0,31,47,3,3.7099507,2.3225806,0.20512821,0.116541356,0.38927126,7.2,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,recieving_yards,,50.5,,,2023,15,REG,BUF,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,8,44,0,27,22,2,1.2689663,1.6296296,0.25,0.12107623,0.45975336,4.4,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,recieving_yards,,50.5,,,2023,16,REG,MIA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,8,45,0,12,31,3,2.413496,3.75,0.25,0.06779661,0.42245764,4.5,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,recieving_yards,,50.5,,,2023,17,REG,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,6,33,0,57,22,0,-1.0462248,0.57894737,0.16216215,0.14652957,0.34581393,3.3,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,recieving_yards,,50.5,,,2023,18,REG,WAS,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,6,69,0,25,44,5,8.252611,2.76,0.15,0.11737089,0.30715963,6.9,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,recieving_yards,,50.5,,,2023,19,POST,GB,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,10,12,93,3,75,27,7,10.352435,1.24,0.20689656,0.1527495,0.41726947,27.3,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,recieving_yards,,50.5,,,2024,1,REG,CLE,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,5,15,0,36,15,0,-1.6062975,0.41666666,0.16129032,0.14173229,0.34114808,1.5,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,recieving_yards,,50.5,,,2024,3,REG,BAL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,11,95,0,82,29,4,2.0454922,1.1585366,0.22,0.17596567,0.45317596,9.5,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,recieving_yards,,50.5,,,2024,4,REG,NYG,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,7,7,49,0,22,27,2,2.2250211,2.2272727,0.26923078,0.15277778,0.5107906,4.9,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,recieving_yards,,50.5,,,2024,5,REG,PIT,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,7,70,0,30,45,3,5.3846164,2.3333333,0.17073171,0.10489511,0.32952413,7,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,rush+rec_tds,,0.5,,,2023,1,REG,NYG,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,7,11,0,28,9,0,-4.702656,0.39285713,0.28,0.15469614,0.5282873,1.1,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,rush+rec_tds,,0.5,,,2023,2,REG,NYJ,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,4,11,1,1,13,2,0.10078335,11,0.10810811,0.005847953,0.16625573,7.1,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,rush+rec_tds,,0.5,,,2023,3,REG,ARI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,7,48,0,29,33,1,1.1053758,1.6551725,0.1891892,0.15343915,0.39119118,4.8,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,rush+rec_tds,,0.5,,,2023,4,REG,NE,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,7,7,77,0,52,25,5,5.7300396,1.4807693,0.19444445,0.2290749,0.4520191,7.7,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,rush+rec_tds,,0.5,,,2023,5,REG,SF,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,3,28,0,5,23,1,1.4502876,5.6,0.115384616,0.016393442,0.18455233,2.8,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,rush+rec_tds,,0.5,,,2023,6,REG,LAC,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,1,15,0,9,6,0,1.6632324,1.6666666,0.033333335,0.033962265,0.073773585,1.5,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,rush+rec_tds,,0.5,,,2023,8,REG,LA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,4,47,1,24,23,3,3.38531,1.9583334,0.11764706,0.081911266,0.23380847,10.7,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,rush+rec_tds,,0.5,,,2023,9,REG,PHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,7,10,91,1,75,42,5,7.854392,1.2133334,0.22727273,0.17857143,0.4659091,15.1,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,rush+rec_tds,,0.5,,,2023,10,REG,NYG,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,7,26,1,34,7,2,-9.23112,0.7647059,0.1590909,0.074074075,0.2904882,8.6,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,rush+rec_tds,,0.5,,,2023,11,REG,CAR,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,5,32,0,12,11,2,1.7927489,2.6666667,0.125,0.047244094,0.22057086,3.2,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,rush+rec_tds,,0.5,,,2023,12,REG,WAS,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,3,35,0,72,7,1,0.6435895,0.4861111,0.09375,0.15319149,0.24785905,3.5,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,rush+rec_tds,,0.5,,,2023,13,REG,SEA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,8,77,1,21,60,5,8.361645,3.6666667,0.2,0.09170306,0.36419213,13.7,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,rush+rec_tds,,0.5,,,2023,14,REG,PHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,8,72,0,31,47,3,3.7099507,2.3225806,0.20512821,0.116541356,0.38927126,7.2,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,rush+rec_tds,,0.5,,,2023,15,REG,BUF,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,8,44,0,27,22,2,1.2689663,1.6296296,0.25,0.12107623,0.45975336,4.4,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,rush+rec_tds,,0.5,,,2023,16,REG,MIA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,8,45,0,12,31,3,2.413496,3.75,0.25,0.06779661,0.42245764,4.5,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,rush+rec_tds,,0.5,,,2023,17,REG,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,6,33,0,57,22,0,-1.0462248,0.57894737,0.16216215,0.14652957,0.34581393,3.3,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,rush+rec_tds,,0.5,,,2023,18,REG,WAS,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,6,69,0,25,44,5,8.252611,2.76,0.15,0.11737089,0.30715963,6.9,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,rush+rec_tds,,0.5,,,2023,19,POST,GB,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,10,12,93,3,75,27,7,10.352435,1.24,0.20689656,0.1527495,0.41726947,27.3,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,rush+rec_tds,,0.5,,,2024,1,REG,CLE,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,5,15,0,36,15,0,-1.6062975,0.41666666,0.16129032,0.14173229,0.34114808,1.5,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,rush+rec_tds,,0.5,,,2024,3,REG,BAL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,11,95,0,82,29,4,2.0454922,1.1585366,0.22,0.17596567,0.45317596,9.5,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,rush+rec_tds,,0.5,,,2024,4,REG,NYG,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,7,7,49,0,22,27,2,2.2250211,2.2272727,0.26923078,0.15277778,0.5107906,4.9,Cowboys
Jake Ferguson,DAL,TE,3.5,52.5,rush+rec_tds,,0.5,,,2024,5,REG,PIT,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,7,70,0,30,45,3,5.3846164,2.3333333,0.17073171,0.10489511,0.32952413,7,Cowboys
Jalen Hurts,PHI,QB,-8.5,43.5,passing_tds,,1.5,,-0.5,2023,1,REG,NE,22,33,170,1,0,3,64,8,-4.8595223,0,0.5120482,0.06851883,9,37,0,2,-2.2438872,0,0,0,0,0,0,0,,,,,,12.5,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,passing_tds,,1.5,,-0.5,2023,2,REG,MIN,18,23,193,1,1,4,70,4,1.1131707,0,0.92788464,0.121295035,12,35,2,5,0.4237206,0,0,0,0,0,0,0,,,,,,25.22,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,passing_tds,,1.5,,-0.5,2023,3,REG,TB,23,37,277,1,2,1,129,13,1.7553614,0,0.80994153,0.09271897,10,28,1,6,3.2554286,0,0,0,0,0,0,0,,,,,,19.88,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,passing_tds,,1.5,,0.5,2023,4,REG,WAS,25,37,319,2,0,3,118,14,10.566899,0,0.80150753,0.19759779,9,34,0,4,1.4057168,0,0,0,0,0,0,0,,,,,,24.16,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,passing_tds,,1.5,,-0.5,2023,5,REG,LA,25,38,303,1,1,1,149,13,7.784427,0,1.0236486,0.17903215,15,72,1,8,6.3433905,0,0,0,0,0,0,0,,,,,,27.32,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,passing_tds,,1.5,,-0.5,2023,6,REG,NYJ,28,45,280,1,3,2,127,16,-6.5059566,0,0.7692308,0.031065673,8,47,1,3,6.299677,0,0,0,0,0,0,0,,,,,,19.9,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,passing_tds,,1.5,,0.5,2023,7,REG,MIA,23,31,279,2,1,3,123,11,2.1725745,0,1.2236842,0.21960989,11,21,1,6,1.6577162,0,0,0,0,0,0,0,,,,,,23.26,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,passing_tds,,1.5,,2.5,2023,8,REG,WAS,29,38,319,4,0,2,137,17,23.611319,0,1.0493422,0.32889375,4,6,0,1,-5.683831,0,0,0,0,0,0,0,,,,,,27.36,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,passing_tds,,1.5,,0.5,2023,9,REG,DAL,17,23,207,2,0,3,90,10,8.435014,0,1.040201,0.2801156,10,36,1,4,5.263589,0,0,0,0,0,0,0,,,,,,25.88,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,passing_tds,,1.5,,-1.5,2023,11,REG,KC,14,22,150,0,1,5,59,5,-3.4149418,0,0.89285713,0.012368235,12,29,2,5,0.57847565,0,0,0,0,0,0,0,,,,,,18.9,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,passing_tds,,1.5,,1.5,2023,12,REG,BUF,18,31,200,3,1,2,86,12,0.087195545,0,0.9049774,0.034822166,14,65,2,5,0.44429737,0,0,0,0,0,0,0,,,,,,34.5,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,passing_tds,,1.5,,-0.5,2023,13,REG,SF,26,45,298,1,0,3,156,18,10.260577,0,0.8587896,0.12596653,7,20,1,1,-2.145372,0,0,0,0,0,0,0,,,,,,23.92,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,passing_tds,,1.5,,-1.5,2023,14,REG,DAL,18,27,197,0,0,1,79,9,2.548704,0,0.6985816,0.023452519,5,30,0,2,-3.3591213,0,0,0,0,0,0,0,,,,,,8.88,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,passing_tds,,1.5,,-1.5,2023,15,REG,SEA,17,31,143,0,2,0,47,9,1.7163522,0,0.48474577,0.06814807,13,82,2,8,6.321351,0,0,0,0,0,0,0,,,,,,21.92,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,passing_tds,,1.5,,-0.5,2023,16,REG,NYG,24,38,301,1,1,1,179,16,7.3838058,0,1.4401914,0.12836556,8,34,1,5,3.1206856,0,0,0,0,0,0,0,,,,,,23.44,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,passing_tds,,1.5,,1.5,2023,17,REG,ARI,18,23,167,3,1,0,73,10,11.549955,0,0.64478767,0.28208804,8,25,0,2,-0.77235097,0,0,0,0,0,0,0,,,,,,19.18,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,passing_tds,,1.5,,-1.5,2023,18,REG,NYG,7,16,55,0,1,2,11,0,-10.873214,0,0.2956989,-0.002555071,2,4,0,1,0.3791082,0,0,0,0,0,0,0,,,,,,0.6,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,passing_tds,,1.5,,-0.5,2023,19,POST,TB,25,35,250,1,0,3,102,9,-3.0955906,0,0.90909094,0.07962122,1,5,0,0,-0.09648946,0,0,0,0,0,0,0,,,,,,14.5,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,passing_tds,,1.5,,0.5,2024,1,REG,GB,20,34,278,2,2,2,170,14,11.177172,0,1.1729958,0.08512462,13,33,0,2,-6.4018064,0,0,0,0,0,0,0,,,,,,16.42,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,passing_tds,,1.5,,-0.5,2024,2,REG,ATL,23,30,183,1,1,1,57,12,1.8038243,0,0.9891892,0.18944986,13,85,1,7,8.92417,0,0,0,0,0,0,0,,,,,,23.82,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,passing_tds,,1.5,,-1.5,2024,3,REG,NO,29,38,311,0,1,4,194,11,-5.0485687,0,1.1691729,0.08291066,8,25,0,1,-0.19523,0,0,0,0,0,0,0,,,,,,10.94,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,passing_tds,,1.5,,-0.5,2024,4,REG,TB,18,30,158,1,0,6,62,6,-10.592364,0,0.5642857,0.004272984,8,20,1,6,4.0632157,0,0,0,0,0,0,0,,,,,,16.32,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,rush+rec_tds,,0.5,,,2023,1,REG,NE,22,33,170,1,0,3,64,8,-4.8595223,0,0.5120482,0.06851883,9,37,0,2,-2.2438872,0,0,0,0,0,0,0,,,,,,12.5,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,rush+rec_tds,,0.5,,,2023,2,REG,MIN,18,23,193,1,1,4,70,4,1.1131707,0,0.92788464,0.121295035,12,35,2,5,0.4237206,0,0,0,0,0,0,0,,,,,,25.22,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,rush+rec_tds,,0.5,,,2023,3,REG,TB,23,37,277,1,2,1,129,13,1.7553614,0,0.80994153,0.09271897,10,28,1,6,3.2554286,0,0,0,0,0,0,0,,,,,,19.88,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,rush+rec_tds,,0.5,,,2023,4,REG,WAS,25,37,319,2,0,3,118,14,10.566899,0,0.80150753,0.19759779,9,34,0,4,1.4057168,0,0,0,0,0,0,0,,,,,,24.16,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,rush+rec_tds,,0.5,,,2023,5,REG,LA,25,38,303,1,1,1,149,13,7.784427,0,1.0236486,0.17903215,15,72,1,8,6.3433905,0,0,0,0,0,0,0,,,,,,27.32,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,rush+rec_tds,,0.5,,,2023,6,REG,NYJ,28,45,280,1,3,2,127,16,-6.5059566,0,0.7692308,0.031065673,8,47,1,3,6.299677,0,0,0,0,0,0,0,,,,,,19.9,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,rush+rec_tds,,0.5,,,2023,7,REG,MIA,23,31,279,2,1,3,123,11,2.1725745,0,1.2236842,0.21960989,11,21,1,6,1.6577162,0,0,0,0,0,0,0,,,,,,23.26,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,rush+rec_tds,,0.5,,,2023,8,REG,WAS,29,38,319,4,0,2,137,17,23.611319,0,1.0493422,0.32889375,4,6,0,1,-5.683831,0,0,0,0,0,0,0,,,,,,27.36,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,rush+rec_tds,,0.5,,,2023,9,REG,DAL,17,23,207,2,0,3,90,10,8.435014,0,1.040201,0.2801156,10,36,1,4,5.263589,0,0,0,0,0,0,0,,,,,,25.88,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,rush+rec_tds,,0.5,,,2023,11,REG,KC,14,22,150,0,1,5,59,5,-3.4149418,0,0.89285713,0.012368235,12,29,2,5,0.57847565,0,0,0,0,0,0,0,,,,,,18.9,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,rush+rec_tds,,0.5,,,2023,12,REG,BUF,18,31,200,3,1,2,86,12,0.087195545,0,0.9049774,0.034822166,14,65,2,5,0.44429737,0,0,0,0,0,0,0,,,,,,34.5,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,rush+rec_tds,,0.5,,,2023,13,REG,SF,26,45,298,1,0,3,156,18,10.260577,0,0.8587896,0.12596653,7,20,1,1,-2.145372,0,0,0,0,0,0,0,,,,,,23.92,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,rush+rec_tds,,0.5,,,2023,14,REG,DAL,18,27,197,0,0,1,79,9,2.548704,0,0.6985816,0.023452519,5,30,0,2,-3.3591213,0,0,0,0,0,0,0,,,,,,8.88,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,rush+rec_tds,,0.5,,,2023,15,REG,SEA,17,31,143,0,2,0,47,9,1.7163522,0,0.48474577,0.06814807,13,82,2,8,6.321351,0,0,0,0,0,0,0,,,,,,21.92,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,rush+rec_tds,,0.5,,,2023,16,REG,NYG,24,38,301,1,1,1,179,16,7.3838058,0,1.4401914,0.12836556,8,34,1,5,3.1206856,0,0,0,0,0,0,0,,,,,,23.44,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,rush+rec_tds,,0.5,,,2023,17,REG,ARI,18,23,167,3,1,0,73,10,11.549955,0,0.64478767,0.28208804,8,25,0,2,-0.77235097,0,0,0,0,0,0,0,,,,,,19.18,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,rush+rec_tds,,0.5,,,2023,18,REG,NYG,7,16,55,0,1,2,11,0,-10.873214,0,0.2956989,-0.002555071,2,4,0,1,0.3791082,0,0,0,0,0,0,0,,,,,,0.6,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,rush+rec_tds,,0.5,,,2023,19,POST,TB,25,35,250,1,0,3,102,9,-3.0955906,0,0.90909094,0.07962122,1,5,0,0,-0.09648946,0,0,0,0,0,0,0,,,,,,14.5,Eagles
Jalen Hurts,PHI,QB,-8.5,43.5,rush+rec_tds,,0.5,,,2024,1,REG,GB,20,34,278,2,2,2,170,14,11.177172,0,1.1729958,0.08512462,13,33,0,2,-6.4018064,0,0,0,0,0,0,0,,,,,,16.42,Eagles
