player,market,ud_line,pp_line,br_line,team,team_long,week_opponent,spread,over_under,week,opponent_team,completions,attempts,passing_yards,passing_tds,carries,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,target_share,air_yards_share,fantasy_points,fantasy_points_ppr
Jayden Reed,receiving_yards,56.5,56.5,56.5,GB,Packers,Lions,3.5,51.5,9.0,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,113.0,0.0,0.16216215,0.25,11.3,16.3
Jayden Reed,receiving_yards,56.5,56.5,56.5,GB,Packers,Lions,3.5,51.5,11.0,CHI,0.0,0.0,0.0,0.0,1.0,-5.0,0.0,2.0,2.0,23.0,1.0,0.11764706,0.056338027,7.8,9.8
Jayden Reed,receiving_yards,56.5,56.5,56.5,GB,Packers,Lions,3.5,51.5,12.0,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,26.0,0.0,0.13636364,0.05035971,2.6,5.6
Jayden Reed,receiving_yards,56.5,56.5,56.5,GB,Packers,Lions,3.5,51.5,13.0,MIA,0.0,0.0,0.0,0.0,1.0,23.0,0.0,3.0,6.0,24.0,2.0,0.21428572,0.31840795,16.7,19.7
Jayden Reed,receiving_yards,56.5,56.5,84.5,GB,Packers,Lions,3.5,51.5,1.0,PHI,0.0,0.0,0.0,0.0,1.0,33.0,1.0,4.0,6.0,138.0,1.0,0.1875,0.37010676,29.1,33.1
Jayden Reed,receiving_yards,56.5,56.5,84.5,GB,Packers,Lions,3.5,51.5,2.0,IND,0.0,0.0,0.0,0.0,2.0,37.0,0.0,2.0,2.0,9.0,0.0,0.15384616,-0.037037037,4.6,6.6
Jayden Reed,receiving_yards,56.5,56.5,84.5,GB,Packers,Lions,3.5,51.5,3.0,TEN,0.0,0.0,0.0,0.0,2.0,19.0,0.0,4.0,6.0,50.0,0.0,0.31578946,-0.04477612,6.9,10.9
Jayden Reed,receiving_yards,56.5,56.5,84.5,GB,Packers,Lions,3.5,51.5,4.0,MIN,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,8.0,139.0,1.0,0.14814815,0.15853658,20.1,27.1
Jayden Reed,receiving_yards,56.5,56.5,84.5,GB,Packers,Lions,3.5,51.5,5.0,LA,0.0,0.0,0.0,0.0,2.0,19.0,0.0,4.0,6.0,78.0,0.0,0.24,0.35211268,9.7,13.7
Jayden Reed,receiving_yards,56.5,56.5,84.5,GB,Packers,Lions,3.5,51.5,6.0,ARI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,28.0,1.0,0.19354838,-0.057591625,8.8,14.8
Jayden Reed,receiving_yards,56.5,56.5,84.5,GB,Packers,Lions,3.5,51.5,7.0,HOU,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,10.0,0.0,0.121212125,0.12794612,1.0,3.0
Jayden Reed,receiving_yards,56.5,56.5,84.5,GB,Packers,Lions,3.5,51.5,8.0,JAX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,55.0,0.0,0.11111111,0.11510792,5.5,7.5
Jayden Reed,receiving_yards,56.5,56.5,84.5,GB,Packers,Lions,3.5,51.5,9.0,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,113.0,0.0,0.16216215,0.25,11.3,16.3
Jayden Reed,receiving_yards,56.5,56.5,84.5,GB,Packers,Lions,3.5,51.5,11.0,CHI,0.0,0.0,0.0,0.0,1.0,-5.0,0.0,2.0,2.0,23.0,1.0,0.11764706,0.056338027,7.8,9.8
Jayden Reed,receiving_yards,56.5,56.5,84.5,GB,Packers,Lions,3.5,51.5,12.0,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,26.0,0.0,0.13636364,0.05035971,2.6,5.6
Jayden Reed,receiving_yards,56.5,56.5,84.5,GB,Packers,Lions,3.5,51.5,13.0,MIA,0.0,0.0,0.0,0.0,1.0,23.0,0.0,3.0,6.0,24.0,2.0,0.21428572,0.31840795,16.7,19.7
Jayden Reed,1q_receiving_yards,7.5,,,GB,Packers,Lions,3.5,51.5,1.0,PHI,0.0,0.0,0.0,0.0,1.0,33.0,1.0,4.0,6.0,138.0,1.0,0.1875,0.37010676,29.1,33.1
Jayden Reed,1q_receiving_yards,7.5,,,GB,Packers,Lions,3.5,51.5,2.0,IND,0.0,0.0,0.0,0.0,2.0,37.0,0.0,2.0,2.0,9.0,0.0,0.15384616,-0.037037037,4.6,6.6
Jayden Reed,1q_receiving_yards,7.5,,,GB,Packers,Lions,3.5,51.5,3.0,TEN,0.0,0.0,0.0,0.0,2.0,19.0,0.0,4.0,6.0,50.0,0.0,0.31578946,-0.04477612,6.9,10.9
Jayden Reed,1q_receiving_yards,7.5,,,GB,Packers,Lions,3.5,51.5,4.0,MIN,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,8.0,139.0,1.0,0.14814815,0.15853658,20.1,27.1
Jayden Reed,1q_receiving_yards,7.5,,,GB,Packers,Lions,3.5,51.5,5.0,LA,0.0,0.0,0.0,0.0,2.0,19.0,0.0,4.0,6.0,78.0,0.0,0.24,0.35211268,9.7,13.7
Jayden Reed,1q_receiving_yards,7.5,,,GB,Packers,Lions,3.5,51.5,6.0,ARI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,28.0,1.0,0.19354838,-0.057591625,8.8,14.8
Jayden Reed,1q_receiving_yards,7.5,,,GB,Packers,Lions,3.5,51.5,7.0,HOU,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,10.0,0.0,0.121212125,0.12794612,1.0,3.0
Jayden Reed,1q_receiving_yards,7.5,,,GB,Packers,Lions,3.5,51.5,8.0,JAX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,55.0,0.0,0.11111111,0.11510792,5.5,7.5
Jayden Reed,1q_receiving_yards,7.5,,,GB,Packers,Lions,3.5,51.5,9.0,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,113.0,0.0,0.16216215,0.25,11.3,16.3
Jayden Reed,1q_receiving_yards,7.5,,,GB,Packers,Lions,3.5,51.5,11.0,CHI,0.0,0.0,0.0,0.0,1.0,-5.0,0.0,2.0,2.0,23.0,1.0,0.11764706,0.056338027,7.8,9.8
Jayden Reed,1q_receiving_yards,7.5,,,GB,Packers,Lions,3.5,51.5,12.0,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,26.0,0.0,0.13636364,0.05035971,2.6,5.6
Jayden Reed,1q_receiving_yards,7.5,,,GB,Packers,Lions,3.5,51.5,13.0,MIA,0.0,0.0,0.0,0.0,1.0,23.0,0.0,3.0,6.0,24.0,2.0,0.21428572,0.31840795,16.7,19.7
Jayden Reed,longest_reception,23.5,22.5,,GB,Packers,Lions,3.5,51.5,1.0,PHI,0.0,0.0,0.0,0.0,1.0,33.0,1.0,4.0,6.0,138.0,1.0,0.1875,0.37010676,29.1,33.1
Jayden Reed,longest_reception,23.5,22.5,,GB,Packers,Lions,3.5,51.5,2.0,IND,0.0,0.0,0.0,0.0,2.0,37.0,0.0,2.0,2.0,9.0,0.0,0.15384616,-0.037037037,4.6,6.6
Jayden Reed,longest_reception,23.5,22.5,,GB,Packers,Lions,3.5,51.5,3.0,TEN,0.0,0.0,0.0,0.0,2.0,19.0,0.0,4.0,6.0,50.0,0.0,0.31578946,-0.04477612,6.9,10.9
Jayden Reed,longest_reception,23.5,22.5,,GB,Packers,Lions,3.5,51.5,4.0,MIN,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,8.0,139.0,1.0,0.14814815,0.15853658,20.1,27.1
Jayden Reed,longest_reception,23.5,22.5,,GB,Packers,Lions,3.5,51.5,5.0,LA,0.0,0.0,0.0,0.0,2.0,19.0,0.0,4.0,6.0,78.0,0.0,0.24,0.35211268,9.7,13.7
Jayden Reed,longest_reception,23.5,22.5,,GB,Packers,Lions,3.5,51.5,6.0,ARI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,28.0,1.0,0.19354838,-0.057591625,8.8,14.8
Jayden Reed,longest_reception,23.5,22.5,,GB,Packers,Lions,3.5,51.5,7.0,HOU,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,10.0,0.0,0.121212125,0.12794612,1.0,3.0
Jayden Reed,longest_reception,23.5,22.5,,GB,Packers,Lions,3.5,51.5,8.0,JAX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,55.0,0.0,0.11111111,0.11510792,5.5,7.5
Jayden Reed,longest_reception,23.5,22.5,,GB,Packers,Lions,3.5,51.5,9.0,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,113.0,0.0,0.16216215,0.25,11.3,16.3
Jayden Reed,longest_reception,23.5,22.5,,GB,Packers,Lions,3.5,51.5,11.0,CHI,0.0,0.0,0.0,0.0,1.0,-5.0,0.0,2.0,2.0,23.0,1.0,0.11764706,0.056338027,7.8,9.8
Jayden Reed,longest_reception,23.5,22.5,,GB,Packers,Lions,3.5,51.5,12.0,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,26.0,0.0,0.13636364,0.05035971,2.6,5.6
Jayden Reed,longest_reception,23.5,22.5,,GB,Packers,Lions,3.5,51.5,13.0,MIA,0.0,0.0,0.0,0.0,1.0,23.0,0.0,3.0,6.0,24.0,2.0,0.21428572,0.31840795,16.7,19.7
Jayden Reed,fantasy_points,9.85,,,GB,Packers,Lions,3.5,51.5,1.0,PHI,0.0,0.0,0.0,0.0,1.0,33.0,1.0,4.0,6.0,138.0,1.0,0.1875,0.37010676,29.1,33.1
Jayden Reed,fantasy_points,9.85,,,GB,Packers,Lions,3.5,51.5,2.0,IND,0.0,0.0,0.0,0.0,2.0,37.0,0.0,2.0,2.0,9.0,0.0,0.15384616,-0.037037037,4.6,6.6
Jayden Reed,fantasy_points,9.85,,,GB,Packers,Lions,3.5,51.5,3.0,TEN,0.0,0.0,0.0,0.0,2.0,19.0,0.0,4.0,6.0,50.0,0.0,0.31578946,-0.04477612,6.9,10.9
Jayden Reed,fantasy_points,9.85,,,GB,Packers,Lions,3.5,51.5,4.0,MIN,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,8.0,139.0,1.0,0.14814815,0.15853658,20.1,27.1
Jayden Reed,fantasy_points,9.85,,,GB,Packers,Lions,3.5,51.5,5.0,LA,0.0,0.0,0.0,0.0,2.0,19.0,0.0,4.0,6.0,78.0,0.0,0.24,0.35211268,9.7,13.7
Jayden Reed,fantasy_points,9.85,,,GB,Packers,Lions,3.5,51.5,6.0,ARI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,28.0,1.0,0.19354838,-0.057591625,8.8,14.8
Jayden Reed,fantasy_points,9.85,,,GB,Packers,Lions,3.5,51.5,7.0,HOU,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,10.0,0.0,0.121212125,0.12794612,1.0,3.0
Jayden Reed,fantasy_points,9.85,,,GB,Packers,Lions,3.5,51.5,8.0,JAX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,55.0,0.0,0.11111111,0.11510792,5.5,7.5
Jayden Reed,fantasy_points,9.85,,,GB,Packers,Lions,3.5,51.5,9.0,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,113.0,0.0,0.16216215,0.25,11.3,16.3
Jayden Reed,fantasy_points,9.85,,,GB,Packers,Lions,3.5,51.5,11.0,CHI,0.0,0.0,0.0,0.0,1.0,-5.0,0.0,2.0,2.0,23.0,1.0,0.11764706,0.056338027,7.8,9.8
Jayden Reed,fantasy_points,9.85,,,GB,Packers,Lions,3.5,51.5,12.0,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,26.0,0.0,0.13636364,0.05035971,2.6,5.6
Jayden Reed,fantasy_points,9.85,,,GB,Packers,Lions,3.5,51.5,13.0,MIA,0.0,0.0,0.0,0.0,1.0,23.0,0.0,3.0,6.0,24.0,2.0,0.21428572,0.31840795,16.7,19.7
Jayden Reed,targets,5.5,,,GB,Packers,Lions,3.5,51.5,1.0,PHI,0.0,0.0,0.0,0.0,1.0,33.0,1.0,4.0,6.0,138.0,1.0,0.1875,0.37010676,29.1,33.1
Jayden Reed,targets,5.5,,,GB,Packers,Lions,3.5,51.5,2.0,IND,0.0,0.0,0.0,0.0,2.0,37.0,0.0,2.0,2.0,9.0,0.0,0.15384616,-0.037037037,4.6,6.6
Jayden Reed,targets,5.5,,,GB,Packers,Lions,3.5,51.5,3.0,TEN,0.0,0.0,0.0,0.0,2.0,19.0,0.0,4.0,6.0,50.0,0.0,0.31578946,-0.04477612,6.9,10.9
Jayden Reed,targets,5.5,,,GB,Packers,Lions,3.5,51.5,4.0,MIN,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,8.0,139.0,1.0,0.14814815,0.15853658,20.1,27.1
Jayden Reed,targets,5.5,,,GB,Packers,Lions,3.5,51.5,5.0,LA,0.0,0.0,0.0,0.0,2.0,19.0,0.0,4.0,6.0,78.0,0.0,0.24,0.35211268,9.7,13.7
Jayden Reed,targets,5.5,,,GB,Packers,Lions,3.5,51.5,6.0,ARI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,28.0,1.0,0.19354838,-0.057591625,8.8,14.8
Jayden Reed,targets,5.5,,,GB,Packers,Lions,3.5,51.5,7.0,HOU,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,10.0,0.0,0.121212125,0.12794612,1.0,3.0
Jayden Reed,targets,5.5,,,GB,Packers,Lions,3.5,51.5,8.0,JAX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,55.0,0.0,0.11111111,0.11510792,5.5,7.5
Jayden Reed,targets,5.5,,,GB,Packers,Lions,3.5,51.5,9.0,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,113.0,0.0,0.16216215,0.25,11.3,16.3
Jayden Reed,targets,5.5,,,GB,Packers,Lions,3.5,51.5,11.0,CHI,0.0,0.0,0.0,0.0,1.0,-5.0,0.0,2.0,2.0,23.0,1.0,0.11764706,0.056338027,7.8,9.8
Jayden Reed,targets,5.5,,,GB,Packers,Lions,3.5,51.5,12.0,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,26.0,0.0,0.13636364,0.05035971,2.6,5.6
Jayden Reed,targets,5.5,,,GB,Packers,Lions,3.5,51.5,13.0,MIA,0.0,0.0,0.0,0.0,1.0,23.0,0.0,3.0,6.0,24.0,2.0,0.21428572,0.31840795,16.7,19.7
Jayden Reed,1h_receiving_yards,22.5,,,GB,Packers,Lions,3.5,51.5,1.0,PHI,0.0,0.0,0.0,0.0,1.0,33.0,1.0,4.0,6.0,138.0,1.0,0.1875,0.37010676,29.1,33.1
Jayden Reed,1h_receiving_yards,22.5,,,GB,Packers,Lions,3.5,51.5,2.0,IND,0.0,0.0,0.0,0.0,2.0,37.0,0.0,2.0,2.0,9.0,0.0,0.15384616,-0.037037037,4.6,6.6
Jayden Reed,1h_receiving_yards,22.5,,,GB,Packers,Lions,3.5,51.5,3.0,TEN,0.0,0.0,0.0,0.0,2.0,19.0,0.0,4.0,6.0,50.0,0.0,0.31578946,-0.04477612,6.9,10.9
Jayden Reed,1h_receiving_yards,22.5,,,GB,Packers,Lions,3.5,51.5,4.0,MIN,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,8.0,139.0,1.0,0.14814815,0.15853658,20.1,27.1
Jayden Reed,1h_receiving_yards,22.5,,,GB,Packers,Lions,3.5,51.5,5.0,LA,0.0,0.0,0.0,0.0,2.0,19.0,0.0,4.0,6.0,78.0,0.0,0.24,0.35211268,9.7,13.7
Jayden Reed,1h_receiving_yards,22.5,,,GB,Packers,Lions,3.5,51.5,6.0,ARI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,28.0,1.0,0.19354838,-0.057591625,8.8,14.8
Jayden Reed,1h_receiving_yards,22.5,,,GB,Packers,Lions,3.5,51.5,7.0,HOU,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,10.0,0.0,0.121212125,0.12794612,1.0,3.0
Jayden Reed,1h_receiving_yards,22.5,,,GB,Packers,Lions,3.5,51.5,8.0,JAX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,55.0,0.0,0.11111111,0.11510792,5.5,7.5
Jayden Reed,1h_receiving_yards,22.5,,,GB,Packers,Lions,3.5,51.5,9.0,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,113.0,0.0,0.16216215,0.25,11.3,16.3
Jayden Reed,1h_receiving_yards,22.5,,,GB,Packers,Lions,3.5,51.5,11.0,CHI,0.0,0.0,0.0,0.0,1.0,-5.0,0.0,2.0,2.0,23.0,1.0,0.11764706,0.056338027,7.8,9.8
Jayden Reed,1h_receiving_yards,22.5,,,GB,Packers,Lions,3.5,51.5,12.0,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,26.0,0.0,0.13636364,0.05035971,2.6,5.6
Jayden Reed,1h_receiving_yards,22.5,,,GB,Packers,Lions,3.5,51.5,13.0,MIA,0.0,0.0,0.0,0.0,1.0,23.0,0.0,3.0,6.0,24.0,2.0,0.21428572,0.31840795,16.7,19.7
Jayden Reed,rush+rec_first_downs,2.5,,,GB,Packers,Lions,3.5,51.5,1.0,PHI,0.0,0.0,0.0,0.0,1.0,33.0,1.0,4.0,6.0,138.0,1.0,0.1875,0.37010676,29.1,33.1
Jayden Reed,rush+rec_first_downs,2.5,,,GB,Packers,Lions,3.5,51.5,2.0,IND,0.0,0.0,0.0,0.0,2.0,37.0,0.0,2.0,2.0,9.0,0.0,0.15384616,-0.037037037,4.6,6.6
Jayden Reed,rush+rec_first_downs,2.5,,,GB,Packers,Lions,3.5,51.5,3.0,TEN,0.0,0.0,0.0,0.0,2.0,19.0,0.0,4.0,6.0,50.0,0.0,0.31578946,-0.04477612,6.9,10.9
Jayden Reed,rush+rec_first_downs,2.5,,,GB,Packers,Lions,3.5,51.5,4.0,MIN,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,8.0,139.0,1.0,0.14814815,0.15853658,20.1,27.1
Jayden Reed,rush+rec_first_downs,2.5,,,GB,Packers,Lions,3.5,51.5,5.0,LA,0.0,0.0,0.0,0.0,2.0,19.0,0.0,4.0,6.0,78.0,0.0,0.24,0.35211268,9.7,13.7
Jayden Reed,rush+rec_first_downs,2.5,,,GB,Packers,Lions,3.5,51.5,6.0,ARI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,28.0,1.0,0.19354838,-0.057591625,8.8,14.8
Jayden Reed,rush+rec_first_downs,2.5,,,GB,Packers,Lions,3.5,51.5,7.0,HOU,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,10.0,0.0,0.121212125,0.12794612,1.0,3.0
Jayden Reed,rush+rec_first_downs,2.5,,,GB,Packers,Lions,3.5,51.5,8.0,JAX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,55.0,0.0,0.11111111,0.11510792,5.5,7.5
Jayden Reed,rush+rec_first_downs,2.5,,,GB,Packers,Lions,3.5,51.5,9.0,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,113.0,0.0,0.16216215,0.25,11.3,16.3
Jayden Reed,rush+rec_first_downs,2.5,,,GB,Packers,Lions,3.5,51.5,11.0,CHI,0.0,0.0,0.0,0.0,1.0,-5.0,0.0,2.0,2.0,23.0,1.0,0.11764706,0.056338027,7.8,9.8
Jayden Reed,rush+rec_first_downs,2.5,,,GB,Packers,Lions,3.5,51.5,12.0,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,26.0,0.0,0.13636364,0.05035971,2.6,5.6
Jayden Reed,rush+rec_first_downs,2.5,,,GB,Packers,Lions,3.5,51.5,13.0,MIA,0.0,0.0,0.0,0.0,1.0,23.0,0.0,3.0,6.0,24.0,2.0,0.21428572,0.31840795,16.7,19.7
Jameson Williams,rush+rec_yards,54.5,53.5,,DET,Lions,Packers,-3.5,51.5,1.0,LA,0.0,0.0,0.0,0.0,1.0,13.0,0.0,5.0,9.0,121.0,1.0,0.32142857,0.6791444,19.4,24.4
Jameson Williams,rush+rec_yards,54.5,53.5,,DET,Lions,Packers,-3.5,51.5,2.0,TB,0.0,0.0,0.0,0.0,1.0,15.0,0.0,5.0,11.0,79.0,0.0,0.20754717,0.3394737,9.4,14.4
Jameson Williams,rush+rec_yards,54.5,53.5,,DET,Lions,Packers,-3.5,51.5,3.0,ARI,0.0,0.0,0.0,0.0,1.0,-7.0,0.0,1.0,3.0,9.0,0.0,0.13636364,0.3756906,0.2,1.2
Jameson Williams,rush+rec_yards,54.5,53.5,,DET,Lions,Packers,-3.5,51.5,4.0,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,80.0,1.0,0.10526316,0.30379745,14.0,16.0
Jameson Williams,rush+rec_yards,54.5,53.5,,DET,Lions,Packers,-3.5,51.5,6.0,DAL,0.0,0.0,0.0,0.0,1.0,11.0,0.0,3.0,4.0,76.0,1.0,0.14814815,0.23308271,14.7,17.7
Jameson Williams,rush+rec_yards,54.5,53.5,,DET,Lions,Packers,-3.5,51.5,7.0,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-4.0,0.0,0.04,-0.028409092,-0.4,0.6
Jameson Williams,rush+rec_yards,54.5,53.5,,DET,Lions,Packers,-3.5,51.5,10.0,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,53.0,0.0,0.20833333,0.5907173,5.3,8.3
Jameson Williams,rush+rec_yards,54.5,53.5,,DET,Lions,Packers,-3.5,51.5,11.0,JAX,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,6.0,124.0,1.0,0.19354838,0.27131784,18.6,22.6
Jameson Williams,rush+rec_yards,54.5,53.5,,DET,Lions,Packers,-3.5,51.5,12.0,IND,0.0,0.0,0.0,0.0,1.0,4.0,0.0,5.0,7.0,64.0,0.0,0.21212122,0.31840795,6.8,11.8
Jameson Williams,rush+rec_yards,54.5,53.5,,DET,Lions,Packers,-3.5,51.5,13.0,CHI,0.0,0.0,0.0,0.0,2.0,18.0,0.0,5.0,7.0,28.0,0.0,0.22580644,0.2090909,4.6,9.6
Jameson Williams,receiving_yards,49.5,49.5,49.5,DET,Lions,Packers,-3.5,51.5,1.0,LA,0.0,0.0,0.0,0.0,1.0,13.0,0.0,5.0,9.0,121.0,1.0,0.32142857,0.6791444,19.4,24.4
Jameson Williams,receiving_yards,49.5,49.5,49.5,DET,Lions,Packers,-3.5,51.5,2.0,TB,0.0,0.0,0.0,0.0,1.0,15.0,0.0,5.0,11.0,79.0,0.0,0.20754717,0.3394737,9.4,14.4
Jameson Williams,receiving_yards,49.5,49.5,49.5,DET,Lions,Packers,-3.5,51.5,3.0,ARI,0.0,0.0,0.0,0.0,1.0,-7.0,0.0,1.0,3.0,9.0,0.0,0.13636364,0.3756906,0.2,1.2
Jameson Williams,receiving_yards,49.5,49.5,49.5,DET,Lions,Packers,-3.5,51.5,4.0,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,80.0,1.0,0.10526316,0.30379745,14.0,16.0
Jameson Williams,receiving_yards,49.5,49.5,49.5,DET,Lions,Packers,-3.5,51.5,6.0,DAL,0.0,0.0,0.0,0.0,1.0,11.0,0.0,3.0,4.0,76.0,1.0,0.14814815,0.23308271,14.7,17.7
Jameson Williams,receiving_yards,49.5,49.5,49.5,DET,Lions,Packers,-3.5,51.5,7.0,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-4.0,0.0,0.04,-0.028409092,-0.4,0.6
Jameson Williams,receiving_yards,49.5,49.5,49.5,DET,Lions,Packers,-3.5,51.5,10.0,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,53.0,0.0,0.20833333,0.5907173,5.3,8.3
Jameson Williams,receiving_yards,49.5,49.5,49.5,DET,Lions,Packers,-3.5,51.5,11.0,JAX,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,6.0,124.0,1.0,0.19354838,0.27131784,18.6,22.6
Jameson Williams,receiving_yards,49.5,49.5,49.5,DET,Lions,Packers,-3.5,51.5,12.0,IND,0.0,0.0,0.0,0.0,1.0,4.0,0.0,5.0,7.0,64.0,0.0,0.21212122,0.31840795,6.8,11.8
Jameson Williams,receiving_yards,49.5,49.5,49.5,DET,Lions,Packers,-3.5,51.5,13.0,CHI,0.0,0.0,0.0,0.0,2.0,18.0,0.0,5.0,7.0,28.0,0.0,0.22580644,0.2090909,4.6,9.6
Jameson Williams,receiving_yards,49.5,49.5,44.5,DET,Lions,Packers,-3.5,51.5,1.0,LA,0.0,0.0,0.0,0.0,1.0,13.0,0.0,5.0,9.0,121.0,1.0,0.32142857,0.6791444,19.4,24.4
Jameson Williams,receiving_yards,49.5,49.5,44.5,DET,Lions,Packers,-3.5,51.5,2.0,TB,0.0,0.0,0.0,0.0,1.0,15.0,0.0,5.0,11.0,79.0,0.0,0.20754717,0.3394737,9.4,14.4
Jameson Williams,receiving_yards,49.5,49.5,44.5,DET,Lions,Packers,-3.5,51.5,3.0,ARI,0.0,0.0,0.0,0.0,1.0,-7.0,0.0,1.0,3.0,9.0,0.0,0.13636364,0.3756906,0.2,1.2
Jameson Williams,receiving_yards,49.5,49.5,44.5,DET,Lions,Packers,-3.5,51.5,4.0,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,80.0,1.0,0.10526316,0.30379745,14.0,16.0
Jameson Williams,receiving_yards,49.5,49.5,44.5,DET,Lions,Packers,-3.5,51.5,6.0,DAL,0.0,0.0,0.0,0.0,1.0,11.0,0.0,3.0,4.0,76.0,1.0,0.14814815,0.23308271,14.7,17.7
Jameson Williams,receiving_yards,49.5,49.5,44.5,DET,Lions,Packers,-3.5,51.5,7.0,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-4.0,0.0,0.04,-0.028409092,-0.4,0.6
Jameson Williams,receiving_yards,49.5,49.5,44.5,DET,Lions,Packers,-3.5,51.5,10.0,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,53.0,0.0,0.20833333,0.5907173,5.3,8.3
Jameson Williams,receiving_yards,49.5,49.5,44.5,DET,Lions,Packers,-3.5,51.5,11.0,JAX,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,6.0,124.0,1.0,0.19354838,0.27131784,18.6,22.6
Jameson Williams,receiving_yards,49.5,49.5,44.5,DET,Lions,Packers,-3.5,51.5,12.0,IND,0.0,0.0,0.0,0.0,1.0,4.0,0.0,5.0,7.0,64.0,0.0,0.21212122,0.31840795,6.8,11.8
Jameson Williams,receiving_yards,49.5,49.5,44.5,DET,Lions,Packers,-3.5,51.5,13.0,CHI,0.0,0.0,0.0,0.0,2.0,18.0,0.0,5.0,7.0,28.0,0.0,0.22580644,0.2090909,4.6,9.6
Jameson Williams,receiving_yards,49.5,49.5,39.5,DET,Lions,Packers,-3.5,51.5,1.0,LA,0.0,0.0,0.0,0.0,1.0,13.0,0.0,5.0,9.0,121.0,1.0,0.32142857,0.6791444,19.4,24.4
Jameson Williams,receiving_yards,49.5,49.5,39.5,DET,Lions,Packers,-3.5,51.5,2.0,TB,0.0,0.0,0.0,0.0,1.0,15.0,0.0,5.0,11.0,79.0,0.0,0.20754717,0.3394737,9.4,14.4
