player,team,position,spread,over_under,stat,etr_proj,etr_delta,ud_line,pp_line,ud_delta,pp_delta,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,racr,target_share,air_yards_share,wopr,fantasy_points,team_long
Mike Evans,TB,WR,-2.5,48,receptions,5.11,-0.11,4.5,4.5,0.5,0.5,2023,11,REG,SF,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,12,43,1,174,10,4,-1.1560673,0.24712643,0.27906978,0.4915254,0.7626724,10.3,Buccaneers
Mike Evans,TB,WR,-2.5,48,receptions,5.11,0.89,4.5,4.5,1.5,1.5,2023,12,REG,IND,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,9,70,2,121,5,4,1.2644746,0.5785124,0.3,0.5707547,0.8495283,19,Buccaneers
Mike Evans,TB,WR,-2.5,48,receptions,5.11,1.89,4.5,4.5,2.5,2.5,2023,13,REG,CAR,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,7,12,162,1,212,77,5,6.0715637,0.7641509,0.44444445,0.69966996,1.1564356,22.2,Buccaneers
Mike Evans,TB,WR,-2.5,48,receptions,5.11,-4.11,4.5,4.5,-3.5,-3.5,2023,14,REG,ATL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,6,8,0,72,3,1,-1.589944,0.11111111,0.20689656,0.25441697,0.4884367,0.8,Buccaneers
Mike Evans,TB,WR,-2.5,48,receptions,5.11,-1.11,4.5,4.5,-0.5,-0.5,2023,15,REG,GB,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,6,57,1,57,7,3,6.028926,1,0.22222222,0.24255319,0.50312054,11.7,Buccaneers
Mike Evans,TB,WR,-2.5,48,receptions,5.11,1.89,4.5,4.5,2.5,2.5,2023,16,REG,JAX,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,7,9,86,2,78,15,6,6.9736514,1.1025641,0.25714287,0.34061137,0.6241422,20.6,Buccaneers
Mike Evans,TB,WR,-2.5,48,receptions,5.11,-2.11,4.5,4.5,-1.5,-1.5,2023,17,REG,NO,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,4,70,0,71,30,2,3.5683868,0.9859155,0.121212125,0.24825175,0.3555944,7,Buccaneers
Mike Evans,TB,WR,-2.5,48,receptions,5.11,-2.11,4.5,4.5,-1.5,-1.5,2023,18,REG,CAR,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,8,22,0,117,7,1,-4.0774813,0.18803419,0.2580645,0.48547718,0.7269308,2.2,Buccaneers
Mike Evans,TB,WR,-2.5,48,receptions,5.11,-2.11,4.5,4.5,-1.5,-1.5,2023,19,POST,PHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,7,48,0,134,8,1,-0.14242601,0.35820895,0.2,0.41744548,0.59221184,4.8,Buccaneers
Mike Evans,TB,WR,-2.5,48,receptions,5.11,2.89,4.5,4.5,3.5,3.5,2023,20,POST,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,8,12,147,1,178,27,6,8.979066,0.8258427,0.30769232,0.55279505,0.848495,20.7,Buccaneers
Mike Evans,TB,WR,-2.5,48,receptions,5.11,-0.11,4.5,4.5,0.5,0.5,2024,1,REG,WAS,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,6,61,2,64,8,4,6.7708607,0.953125,0.2,0.45714286,0.62,18.1,Buccaneers
Mike Evans,TB,WR,-2.5,48,receptions,5.11,-2.11,4.5,4.5,-1.5,-1.5,2024,2,REG,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,6,42,0,43,18,3,-1.8965437,0.9767442,0.31578946,0.28289473,0.67171055,4.2,Buccaneers
Mike Evans,TB,WR,-2.5,48,receptions,5.11,-3.11,4.5,4.5,-2.5,-2.5,2024,3,REG,DEN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,3,17,0,30,3,0,-4.308442,0.56666666,0.09375,0.2777778,0.33506945,1.7,Buccaneers
Mike Evans,TB,WR,-2.5,48,receptions,5.11,2.89,4.5,4.5,3.5,3.5,2024,4,REG,PHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,8,14,94,1,145,32,6,3.1180143,0.64827585,0.29787233,0.48013246,0.7829012,15.4,Buccaneers
Mike Evans,TB,WR,-2.5,48,receptions,5.11,-0.11,4.5,4.5,0.5,0.5,2024,5,REG,ATL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,7,62,2,62,3,5,6.0932894,1,0.29166666,0.5123967,0.7961777,18.2,Buccaneers
Mike Evans,TB,WR,-2.5,48,receptions,5.11,-3.11,4.5,4.5,-2.5,-2.5,2024,6,REG,NO,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,6,34,0,87,14,2,-5.60936,0.3908046,0.16666667,0.39908257,0.5293578,3.4,Buccaneers
Mike Evans,TB,WR,-2.5,48,targets,8.58,1.42,7.5,7.5,2.5,2.5,2023,1,REG,MIN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,10,66,1,120,12,2,2.790415,0.55,0.3125,0.5,0.81875,12.6,Buccaneers
Mike Evans,TB,WR,-2.5,48,targets,8.58,-0.58,7.5,7.5,0.5,0.5,2023,2,REG,CHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,8,171,1,111,79,4,13.543729,1.5405406,0.25,0.44047618,0.68333334,23.1,Buccaneers
Mike Evans,TB,WR,-2.5,48,targets,8.58,1.42,7.5,7.5,2.5,2.5,2023,3,REG,PHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,10,60,1,149,12,4,0.8443721,0.40268457,0.4,0.56439394,0.99507576,12,Buccaneers
Mike Evans,TB,WR,-2.5,48,targets,8.58,-5.58,7.5,7.5,-4.5,-4.5,2023,4,REG,NO,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,3,40,0,40,0,2,1.8486022,1,0.1,0.21621622,0.30135134,4,Buccaneers
Mike Evans,TB,WR,-2.5,48,targets,8.58,1.42,7.5,7.5,2.5,2.5,2023,6,REG,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,10,49,0,127,8,3,-5.1598835,0.38582677,0.27027026,0.2866817,0.6060826,4.9,Buccaneers
Mike Evans,TB,WR,-2.5,48,targets,8.58,-0.58,7.5,7.5,0.5,0.5,2023,7,REG,ATL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,8,82,1,87,23,3,4.8573604,0.9425287,0.19512194,0.2852459,0.49235505,14.2,Buccaneers
Mike Evans,TB,WR,-2.5,48,targets,8.58,-2.58,7.5,7.5,-1.5,-1.5,2023,8,REG,BUF,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,6,39,1,98,0,1,2.603128,0.39795917,0.15384616,0.392,0.5051692,9.9,Buccaneers
Mike Evans,TB,WR,-2.5,48,targets,8.58,-3.58,7.5,7.5,-2.5,-2.5,2023,9,REG,HOU,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,5,87,0,82,9,3,6.3685727,1.0609756,0.16666667,0.31060606,0.46742424,8.7,Buccaneers
Mike Evans,TB,WR,-2.5,48,targets,8.58,1.42,7.5,7.5,2.5,2.5,2023,10,REG,TEN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,10,143,1,190,25,6,10.255697,0.7526316,0.3448276,0.5444126,0.8983302,20.3,Buccaneers
Mike Evans,TB,WR,-2.5,48,targets,8.58,3.42,7.5,7.5,4.5,4.5,2023,11,REG,SF,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,12,43,1,174,10,4,-1.1560673,0.24712643,0.27906978,0.4915254,0.7626724,10.3,Buccaneers
Mike Evans,TB,WR,-2.5,48,targets,8.58,0.42,7.5,7.5,1.5,1.5,2023,12,REG,IND,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,9,70,2,121,5,4,1.2644746,0.5785124,0.3,0.5707547,0.8495283,19,Buccaneers
Mike Evans,TB,WR,-2.5,48,targets,8.58,3.42,7.5,7.5,4.5,4.5,2023,13,REG,CAR,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,7,12,162,1,212,77,5,6.0715637,0.7641509,0.44444445,0.69966996,1.1564356,22.2,Buccaneers
Mike Evans,TB,WR,-2.5,48,targets,8.58,-2.58,7.5,7.5,-1.5,-1.5,2023,14,REG,ATL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,6,8,0,72,3,1,-1.589944,0.11111111,0.20689656,0.25441697,0.4884367,0.8,Buccaneers
Mike Evans,TB,WR,-2.5,48,targets,8.58,-2.58,7.5,7.5,-1.5,-1.5,2023,15,REG,GB,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,6,57,1,57,7,3,6.028926,1,0.22222222,0.24255319,0.50312054,11.7,Buccaneers
Mike Evans,TB,WR,-2.5,48,targets,8.58,0.42,7.5,7.5,1.5,1.5,2023,16,REG,JAX,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,7,9,86,2,78,15,6,6.9736514,1.1025641,0.25714287,0.34061137,0.6241422,20.6,Buccaneers
Mike Evans,TB,WR,-2.5,48,targets,8.58,-4.58,7.5,7.5,-3.5,-3.5,2023,17,REG,NO,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,4,70,0,71,30,2,3.5683868,0.9859155,0.121212125,0.24825175,0.3555944,7,Buccaneers
Mike Evans,TB,WR,-2.5,48,targets,8.58,-0.58,7.5,7.5,0.5,0.5,2023,18,REG,CAR,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,8,22,0,117,7,1,-4.0774813,0.18803419,0.2580645,0.48547718,0.7269308,2.2,Buccaneers
Mike Evans,TB,WR,-2.5,48,targets,8.58,-1.58,7.5,7.5,-0.5,-0.5,2023,19,POST,PHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,7,48,0,134,8,1,-0.14242601,0.35820895,0.2,0.41744548,0.59221184,4.8,Buccaneers
Mike Evans,TB,WR,-2.5,48,targets,8.58,3.42,7.5,7.5,4.5,4.5,2023,20,POST,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,8,12,147,1,178,27,6,8.979066,0.8258427,0.30769232,0.55279505,0.848495,20.7,Buccaneers
Mike Evans,TB,WR,-2.5,48,targets,8.58,-2.58,7.5,7.5,-1.5,-1.5,2024,1,REG,WAS,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,6,61,2,64,8,4,6.7708607,0.953125,0.2,0.45714286,0.62,18.1,Buccaneers
Mike Evans,TB,WR,-2.5,48,targets,8.58,-2.58,7.5,7.5,-1.5,-1.5,2024,2,REG,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,6,42,0,43,18,3,-1.8965437,0.9767442,0.31578946,0.28289473,0.67171055,4.2,Buccaneers
Mike Evans,TB,WR,-2.5,48,targets,8.58,-5.58,7.5,7.5,-4.5,-4.5,2024,3,REG,DEN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,3,17,0,30,3,0,-4.308442,0.56666666,0.09375,0.2777778,0.33506945,1.7,Buccaneers
Mike Evans,TB,WR,-2.5,48,targets,8.58,5.42,7.5,7.5,6.5,6.5,2024,4,REG,PHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,8,14,94,1,145,32,6,3.1180143,0.64827585,0.29787233,0.48013246,0.7829012,15.4,Buccaneers
Mike Evans,TB,WR,-2.5,48,targets,8.58,-1.58,7.5,7.5,-0.5,-0.5,2024,5,REG,ATL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,7,62,2,62,3,5,6.0932894,1,0.29166666,0.5123967,0.7961777,18.2,Buccaneers
Mike Evans,TB,WR,-2.5,48,targets,8.58,-2.58,7.5,7.5,-1.5,-1.5,2024,6,REG,NO,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,6,34,0,87,14,2,-5.60936,0.3908046,0.16666667,0.39908257,0.5293578,3.4,Buccaneers
Rachaad White,TB,RB,-2.5,48,rushing_yards,28.45,10.55,25.5,32.5,13.5,6.5,2023,1,REG,MIN,0,0,0,0,0,0,0,0,,0,,,17,39,0,1,-7.067156,2,2,10,0,-13,23,0,-0.7502677,-0.7692308,0.0625,-0.054166667,0.055833332,4.9,Buccaneers
Rachaad White,TB,RB,-2.5,48,rushing_yards,28.45,44.55,25.5,32.5,47.5,40.5,2023,2,REG,CHI,0,0,0,0,0,0,0,0,,0,,,17,73,1,6,4.5988264,5,5,30,0,-11,41,1,1.048981,-2.7272727,0.15625,-0.043650795,0.20381944,16.3,Buccaneers
Rachaad White,TB,RB,-2.5,48,rushing_yards,28.45,9.55,25.5,32.5,12.5,5.5,2023,3,REG,PHI,0,0,0,0,0,0,0,0,,0,,,14,38,0,1,-5.14498,3,3,24,0,-3,27,1,-1.397469,-8,0.12,-0.011363637,0.17204545,4.2,Buccaneers
Rachaad White,TB,RB,-2.5,48,rushing_yards,28.45,27.55,25.5,32.5,30.5,23.5,2023,4,REG,NO,0,0,0,0,0,0,0,0,,0,,,15,56,0,3,-3.0687115,3,3,22,0,-5,27,1,1.0113164,-4.4,0.1,-0.027027028,0.13108107,7.8,Buccaneers
Rachaad White,TB,RB,-2.5,48,rushing_yards,28.45,-2.45,25.5,32.5,0.5,-6.5,2023,6,REG,DET,0,0,0,0,0,0,0,0,,0,,,7,26,0,0,-0.753433,3,4,12,0,11,16,0,-2.1818502,1.0909091,0.10810811,0.024830699,0.17954366,3.8,Buccaneers
Rachaad White,TB,RB,-2.5,48,rushing_yards,28.45,5.55,25.5,32.5,8.5,1.5,2023,7,REG,ATL,0,0,0,0,0,0,0,0,,0,,,13,34,0,0,-5.297186,6,6,65,0,2,63,3,5.0804477,32.5,0.14634146,0.006557377,0.22410236,9.9,Buccaneers
Rachaad White,TB,RB,-2.5,48,rushing_yards,28.45,10.55,25.5,32.5,13.5,6.5,2023,8,REG,BUF,0,0,0,0,0,0,0,0,,0,,,9,39,0,1,-2.0167224,7,7,70,0,-6,76,4,5.060111,-11.666667,0.17948718,-0.024,0.25243077,10.9,Buccaneers
Rachaad White,TB,RB,-2.5,48,rushing_yards,28.45,44.55,25.5,32.5,47.5,40.5,2023,9,REG,HOU,0,0,0,0,0,0,0,0,,0,,,20,73,2,7,2.347671,4,4,46,0,6,40,2,4.658443,7.6666665,0.13333334,0.022727273,0.2159091,23.9,Buccaneers
Rachaad White,TB,RB,-2.5,48,rushing_yards,28.45,22.55,25.5,32.5,25.5,18.5,2023,10,REG,TEN,0,0,0,0,0,0,0,0,,0,,,20,51,0,1,-7.0666285,2,3,47,1,0,54,1,2.5382578,0,0.10344828,0,0.15517241,15.8,Buccaneers
Rachaad White,TB,RB,-2.5,48,rushing_yards,28.45,1.55,25.5,32.5,4.5,-2.5,2023,11,REG,SF,0,0,0,0,0,0,0,0,,0,,,9,30,1,4,0.38565168,6,7,28,0,-8,45,2,0.24263756,-3.5,0.1627907,-0.02259887,0.22836684,11.8,Buccaneers
Rachaad White,TB,RB,-2.5,48,rushing_yards,28.45,71.55,25.5,32.5,74.5,67.5,2023,12,REG,IND,0,0,0,0,0,0,0,0,,0,,,15,100,0,4,3.3956661,2,2,10,0,-6,16,0,-0.82641554,-1.6666666,0.06666667,-0.028301887,0.08018868,11,Buccaneers
Rachaad White,TB,RB,-2.5,48,rushing_yards,28.45,55.55,25.5,32.5,58.5,51.5,2023,13,REG,CAR,0,0,0,0,0,0,0,0,,0,,,20,84,1,3,-3.3520563,3,5,22,0,1,23,1,-1.1096383,22,0.18518518,0.00330033,0.280088,16.6,Buccaneers
Rachaad White,TB,RB,-2.5,48,rushing_yards,28.45,73.55,25.5,32.5,76.5,69.5,2023,14,REG,ATL,0,0,0,0,0,0,0,0,,0,,,25,102,0,5,-3.352462,2,2,33,1,-10,43,1,2.8069744,-3.3,0.06896552,-0.03533569,0.07871329,19.5,Buccaneers
Rachaad White,TB,RB,-2.5,48,rushing_yards,28.45,60.55,25.5,32.5,63.5,56.5,2023,15,REG,GB,0,0,0,0,0,0,0,0,,0,,,21,89,0,3,-1.1543598,2,2,50,1,18,32,2,5.396772,2.7777777,0.074074075,0.076595746,0.16472813,19.9,Buccaneers
Rachaad White,TB,RB,-2.5,48,rushing_yards,28.45,10.55,25.5,32.5,13.5,6.5,2023,16,REG,JAX,0,0,0,0,0,0,0,0,,0,,,20,39,1,3,-6.144636,6,7,38,0,-9,43,3,2.8955243,-4.2222223,0.2,-0.03930131,0.27248907,13.7,Buccaneers
Rachaad White,TB,RB,-2.5,48,rushing_yards,28.45,13.55,25.5,32.5,16.5,9.5,2023,17,REG,NO,0,0,0,0,0,0,0,0,,0,,,11,42,0,0,-10.410388,4,4,24,0,-4,28,0,-1.7571684,-6,0.121212125,-0.013986014,0.17202798,4.6,Buccaneers
Rachaad White,TB,RB,-2.5,48,rushing_yards,28.45,46.55,25.5,32.5,49.5,42.5,2023,18,REG,CAR,0,0,0,0,0,0,0,0,,0,,,19,75,0,4,-0.88564193,4,4,18,0,4,14,1,0.5014408,4.5,0.12903225,0.016597511,0.20516664,9.3,Buccaneers
Rachaad White,TB,RB,-2.5,48,rushing_yards,28.45,43.55,25.5,32.5,46.5,39.5,2023,19,POST,PHI,0,0,0,0,0,0,0,0,,0,,,18,72,0,6,-0.256986,1,3,3,0,18,4,1,-0.5100417,0.16666667,0.08571429,0.056074765,0.16782376,7.5,Buccaneers
Rachaad White,TB,RB,-2.5,48,rushing_yards,28.45,26.55,25.5,32.5,29.5,22.5,2023,20,POST,DET,0,0,0,0,0,0,0,0,,0,,,9,55,0,3,0.5111602,4,5,36,1,-12,44,2,3.9799905,-3,0.12820514,-0.03726708,0.16622074,15.1,Buccaneers
Rachaad White,TB,RB,-2.5,48,rushing_yards,28.45,2.55,25.5,32.5,5.5,-1.5,2024,1,REG,WAS,0,0,0,0,0,0,0,0,,0,,,15,31,0,1,-5.778701,6,6,75,0,-31,106,2,5.3655353,-2.419355,0.2,-0.22142857,0.145,10.6,Buccaneers
Rachaad White,TB,RB,-2.5,48,rushing_yards,28.45,-10.45,25.5,32.5,-7.5,-14.5,2024,2,REG,DET,0,0,0,0,0,0,0,0,,0,,,10,18,0,0,-3.5589688,1,1,5,0,-6,11,0,-0.1021336,-0.8333333,0.05263158,-0.039473683,0.05131579,2.3,Buccaneers
Rachaad White,TB,RB,-2.5,48,rushing_yards,28.45,-11.45,25.5,32.5,-8.5,-15.5,2024,3,REG,DEN,0,0,0,0,0,0,0,0,,0,,,6,17,0,1,-0.6115781,5,6,18,0,-14,26,0,-3.5155025,-1.2857143,0.1875,-0.12962963,0.19050926,3.5,Buccaneers
Rachaad White,TB,RB,-2.5,48,rushing_yards,28.45,20.55,25.5,32.5,23.5,16.5,2024,4,REG,PHI,0,0,0,0,0,0,0,0,,0,,,10,49,0,4,-0.16070397,2,3,35,0,-6,39,2,2.2899172,-5.8333335,0.06382979,-0.01986755,0.08183739,8.4,Buccaneers
Rachaad White,TB,RB,-2.5,48,rushing_yards,28.45,43.55,25.5,32.5,46.5,39.5,2024,5,REG,ATL,0,0,0,0,0,0,0,0,,0,,,10,72,0,2,1.3151561,3,3,-6,0,-15,9,0,-3.096616,0.4,0.125,-0.12396694,0.10072314,6.6,Buccaneers
Chris Godwin,TB,WR,-2.5,48,receptions,6.71,-1.71,6.5,6.5,-1.5,-1.5,2023,1,REG,MIN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,6,51,0,36,12,4,3.7876158,1.4166666,0.1875,0.15,0.38625,5.1,Buccaneers
Chris Godwin,TB,WR,-2.5,48,receptions,6.71,-1.71,6.5,6.5,-1.5,-1.5,2023,2,REG,CHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,8,58,0,83,14,2,0.41652083,0.6987952,0.25,0.32936507,0.60555553,5.8,Buccaneers
Chris Godwin,TB,WR,-2.5,48,receptions,6.71,-3.71,6.5,6.5,-3.5,-3.5,2023,3,REG,PHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,5,32,0,48,14,3,0.7741969,0.6666667,0.2,0.18181819,0.42727274,5.2,Buccaneers
Chris Godwin,TB,WR,-2.5,48,receptions,6.71,1.29,6.5,6.5,1.5,1.5,2023,4,REG,NO,0,1,0,0,0,0,0,0,-0.71117306,0,0,,0,0,0,0,,8,11,114,0,92,66,5,3.884318,1.2391304,0.36666667,0.4972973,0.8981081,11.4,Buccaneers
Chris Godwin,TB,WR,-2.5,48,receptions,6.71,-0.71,6.5,6.5,-0.5,-0.5,2023,6,REG,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,7,77,0,90,15,5,7.256744,0.85555553,0.1891892,0.20316027,0.42599598,7.7,Buccaneers
Chris Godwin,TB,WR,-2.5,48,receptions,6.71,-0.71,6.5,6.5,-0.5,-0.5,2023,7,REG,ATL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,12,66,0,97,38,3,2.2246208,0.68041235,0.29268292,0.3180328,0.6616473,6.6,Buccaneers
Chris Godwin,TB,WR,-2.5,48,receptions,6.71,-1.71,6.5,6.5,-1.5,-1.5,2023,8,REG,BUF,0,0,0,0,0,0,0,0,,0,,,1,14,0,1,0.953232,5,7,54,1,52,17,3,2.2196846,1.0384616,0.17948718,0.208,0.41483077,12.8,Buccaneers
Chris Godwin,TB,WR,-2.5,48,receptions,6.71,-4.71,6.5,6.5,-4.5,-4.5,2023,9,REG,HOU,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,6,16,0,48,14,0,-2.3120077,0.33333334,0.2,0.18181819,0.42727274,1.6,Buccaneers
Chris Godwin,TB,WR,-2.5,48,receptions,6.71,-2.71,6.5,6.5,-2.5,-2.5,2023,10,REG,TEN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,6,54,0,53,0,3,2.6355164,1.018868,0.20689656,0.15186246,0.41664857,5.4,Buccaneers
Chris Godwin,TB,WR,-2.5,48,receptions,6.71,-0.71,6.5,6.5,-0.5,-0.5,2023,11,REG,SF,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,7,39,0,46,2,3,-0.22630218,0.84782606,0.1627907,0.1299435,0.3351465,3.9,Buccaneers
Chris Godwin,TB,WR,-2.5,48,receptions,6.71,-3.71,6.5,6.5,-3.5,-3.5,2023,12,REG,IND,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,7,45,0,41,25,2,0.101188,1.097561,0.23333333,0.19339623,0.48537737,4.5,Buccaneers
Chris Godwin,TB,WR,-2.5,48,receptions,6.71,-6.71,6.5,6.5,-6.5,-6.5,2023,13,REG,CAR,0,0,0,0,0,0,0,0,,0,,,1,19,1,1,2.8621876,0,3,0,0,50,0,0,-2.2361112,0,0.11111111,0.1650165,0.28217822,7.9,Buccaneers
Chris Godwin,TB,WR,-2.5,48,receptions,6.71,-1.71,6.5,6.5,-1.5,-1.5,2023,14,REG,ATL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,11,53,0,142,32,2,-1.6183119,0.37323943,0.37931034,0.5017668,0.92020226,5.3,Buccaneers
Chris Godwin,TB,WR,-2.5,48,receptions,6.71,3.29,6.5,6.5,3.5,3.5,2023,15,REG,GB,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,10,12,155,0,104,72,8,12.517409,1.4903846,0.44444445,0.4425532,0.9764539,15.5,Buccaneers
Chris Godwin,TB,WR,-2.5,48,receptions,6.71,-0.71,6.5,6.5,-0.5,-0.5,2023,16,REG,JAX,0,0,0,0,0,0,0,0,,0,,,1,1,0,0,-0.7192214,6,10,78,0,96,8,5,3.0163565,0.8125,0.2857143,0.41921398,0.7220212,7.9,Buccaneers
Chris Godwin,TB,WR,-2.5,48,receptions,6.71,-3.71,6.5,6.5,-3.5,-3.5,2023,17,REG,NO,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,5,81,1,67,23,3,10.009129,1.2089552,0.15151516,0.23426573,0.39125875,14.1,Buccaneers
Chris Godwin,TB,WR,-2.5,48,receptions,6.71,-0.71,6.5,6.5,-0.5,-0.5,2023,18,REG,CAR,0,0,0,0,0,0,0,0,,0,,,1,4,0,1,0.21916953,6,7,51,0,35,24,2,1.5513458,1.4571428,0.22580644,0.14522822,0.44036943,5.5,Buccaneers
Chris Godwin,TB,WR,-2.5,48,receptions,6.71,-2.71,6.5,6.5,-2.5,-2.5,2023,19,POST,PHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,5,45,1,68,14,1,5.140406,0.6617647,0.14285715,0.211838,0.3625723,10.5,Buccaneers
Chris Godwin,TB,WR,-2.5,48,receptions,6.71,-2.71,6.5,6.5,-2.5,-2.5,2023,20,POST,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,8,40,0,62,16,3,-1.2299421,0.6451613,0.20512821,0.19254659,0.4424749,4,Buccaneers
Chris Godwin,TB,WR,-2.5,48,receptions,6.71,1.29,6.5,6.5,1.5,1.5,2024,1,REG,WAS,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,8,8,83,1,35,48,7,9.67792,2.3714285,0.26666668,0.25,0.575,14.3,Buccaneers
Chris Godwin,TB,WR,-2.5,48,receptions,6.71,0.29,6.5,6.5,0.5,0.5,2024,2,REG,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,7,8,117,1,76,61,5,9.623846,1.5394737,0.42105263,0.5,0.98157895,17.7,Buccaneers
Chris Godwin,TB,WR,-2.5,48,receptions,6.71,-0.71,6.5,6.5,-0.5,-0.5,2024,3,REG,DEN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,9,53,1,57,29,5,0.49670953,0.9298246,0.28125,0.5277778,0.79131943,11.3,Buccaneers
Chris Godwin,TB,WR,-2.5,48,receptions,6.71,-0.71,6.5,6.5,-0.5,-0.5,2024,4,REG,PHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,9,69,0,39,50,4,4.094971,1.7692307,0.19148937,0.12913907,0.3776314,6.9,Buccaneers
Chris Godwin,TB,WR,-2.5,48,receptions,6.71,-1.71,6.5,6.5,-1.5,-1.5,2024,5,REG,ATL,0,0,0,0,0,0,0,0,,0,,,1,2,0,1,1.5355495,5,6,64,0,32,37,4,2.9285553,2,0.25,0.2644628,0.560124,6.6,Buccaneers
Chris Godwin,TB,WR,-2.5,48,receptions,6.71,4.29,6.5,6.5,4.5,4.5,2024,6,REG,NO,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,11,13,125,2,51,99,4,7.0136704,2.4509804,0.3611111,0.23394495,0.7054281,24.5,Buccaneers
Chris Godwin,TB,WR,-2.5,48,targets,9.6,-3.6,9,9,-3,-3,2023,1,REG,MIN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,6,51,0,36,12,4,3.7876158,1.4166666,0.1875,0.15,0.38625,5.1,Buccaneers
Chris Godwin,TB,WR,-2.5,48,targets,9.6,-1.6,9,9,-1,-1,2023,2,REG,CHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,8,58,0,83,14,2,0.41652083,0.6987952,0.25,0.32936507,0.60555553,5.8,Buccaneers
Chris Godwin,TB,WR,-2.5,48,targets,9.6,-4.6,9,9,-4,-4,2023,3,REG,PHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,5,32,0,48,14,3,0.7741969,0.6666667,0.2,0.18181819,0.42727274,5.2,Buccaneers
